Temperature (C)	Pressure (MPa)	Density (l, kg/m3)	Volume (l, m3/kg)	Internal Energy (l, kJ/kg)	Enthalpy (l, kJ/kg)	Entropy (l, J/g*K)	Cv (l, J/g*K)	Cp (l, J/g*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, Pa*s)	Therm. Cond. (l, W/m*K)	Surf. Tension (l, N/m)	Density (v, kg/m3)	Volume (v, m3/kg)	Internal Energy (v, kJ/kg)	Enthalpy (v, kJ/kg)	Entropy (v, J/g*K)	Cv (v, J/g*K)	Cp (v, J/g*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, Pa*s)	Therm. Cond. (v, W/m*K)
308.10369	9.6123000	694.88923	0.0014390783	1377.3408	1391.1737	3.3326238	3.0454707	6.0138760	864.07229	0.27188761	8.2806591e-05	0.53999093	0.012516233	52.834961	0.018926862	2550.5276	2732.4582	5.6401955	3.0695939	6.8701499	474.83234	10.145993	2.0024179e-05	0.076198827
308.38103	9.6489500	694.27696	0.0014403474	1378.8849	1392.7827	3.3353007	3.0452840	6.0239993	862.48073	0.27406986	8.2702342e-05	0.53954489	0.012453612	53.080813	0.018839199	2550.0321	2731.8106	5.6378912	3.0730916	6.8951087	474.61462	10.123445	2.0040205e-05	0.076397959
308.65756	9.6856000	693.66494	0.0014416182	1380.4262	1394.3892	3.3379716	3.0451030	6.0341752	860.89107	0.27626040	8.2598391e-05	0.53909926	0.012391209	53.327197	0.018752158	2549.5348	2731.1607	5.6355897	3.0765872	6.9201951	474.39645	10.100998	2.0056242e-05	0.076597823
308.93328	9.7222500	693.05315	0.0014428908	1381.9648	1395.9929	3.3406367	3.0449277	6.0444041	859.30329	0.27845928	8.2494735e-05	0.53865406	0.012329021	53.574116	0.018665730	2549.0357	2730.5086	5.6332908	3.0800806	6.9454105	474.17781	10.078649	2.0072292e-05	0.076798428
309.20821	9.7589000	692.44160	0.0014441651	1383.5006	1397.5941	3.3432959	3.0447580	6.0546866	857.71738	0.28066655	8.2391370e-05	0.53820928	0.012267048	53.821574	0.018579910	2548.5346	2729.8541	5.6309945	3.0835719	6.9707559	473.95871	10.056398	2.0088355e-05	0.076999782
309.48233	9.7955500	691.83026	0.0014454412	1385.0338	1399.1927	3.3459494	3.0445940	6.0650232	856.13332	0.28288228	8.2288293e-05	0.53776491	0.012205289	54.069573	0.018494690	2548.0318	2729.1974	5.6287008	3.0870611	6.9962328	473.73915	10.034244	2.0104431e-05	0.077201894
309.75567	9.8322000	691.21915	0.0014467192	1386.5643	1400.7887	3.3485971	3.0444357	6.0754142	854.55109	0.28510653	8.2185501e-05	0.53732094	0.012143741	54.318115	0.018410064	2547.5270	2728.5385	5.6264096	3.0905483	7.0218422	473.51913	10.012186	2.0120521e-05	0.077404770
310.02821	9.8688500	690.60823	0.0014479990	1388.0921	1402.3822	3.3512392	3.0442830	6.0858604	852.97067	0.28733934	8.2082991e-05	0.53687739	0.012082405	54.567205	0.018326026	2547.0204	2727.8772	5.6241208	3.0940336	7.0475855	473.29866	9.9902230	2.0136624e-05	0.077608419
310.29998	9.9055000	689.99752	0.0014492806	1389.6173	1403.9731	3.3538756	3.0441360	6.0963620	851.39206	0.28958079	8.1980759e-05	0.53643423	0.012021279	54.816845	0.018242568	2546.5120	2727.2137	5.6218346	3.0975169	7.0734639	473.07772	9.9683540	2.0152741e-05	0.077812850
310.57097	9.9421500	689.38700	0.0014505641	1391.1399	1405.5616	3.3565065	3.0439947	6.1069197	849.81523	0.29183092	8.1878803e-05	0.53599147	0.011960362	55.067038	0.018159684	2546.0017	2726.5480	5.6195507	3.1009983	7.0994787	472.85633	9.9465782	2.0168874e-05	0.078018070
310.84119	9.9788000	688.77666	0.0014518494	1392.6599	1407.1476	3.3591318	3.0438590	6.1175341	848.24016	0.29408981	8.1777120e-05	0.53554911	0.011899652	55.317786	0.018077368	2545.4895	2725.8799	5.6172691	3.1044779	7.1256312	472.63447	9.9248945	2.0185021e-05	0.078224087
311.11064	10.015450	688.16650	0.0014531367	1394.1774	1408.7312	3.3617517	3.0437290	6.1282055	846.66685	0.29635751	8.1675707e-05	0.53510714	0.011839149	55.569094	0.017995615	2544.9754	2725.2096	5.6149899	3.1079557	7.1519227	472.41216	9.9033022	2.0201183e-05	0.078430911
311.37933	10.052100	687.55650	0.0014544259	1395.6923	1410.3124	3.3643662	3.0436046	6.1389346	845.09526	0.29863408	8.1574560e-05	0.53466555	0.011778851	55.820963	0.017914417	2544.4595	2724.5370	5.6127129	3.1114317	7.1783546	472.18939	9.8818002	2.0217361e-05	0.078638549
311.64727	10.088750	686.94666	0.0014557171	1397.2048	1411.8911	3.3669753	3.0434859	6.1497218	843.52540	0.30091958	8.1473677e-05	0.53422435	0.011718758	56.073397	0.017833769	2543.9417	2723.8621	5.6104382	3.1149059	7.2049282	471.96616	9.8603876	2.0233555e-05	0.078847010
311.91445	10.125400	686.33698	0.0014570102	1398.7147	1413.4675	3.3695790	3.0433730	6.1605678	841.95723	0.30321408	8.1373054e-05	0.53378353	0.011658869	56.326399	0.017753665	2543.4220	2723.1850	5.6081657	3.1183785	7.2316449	471.74247	9.8390637	2.0249765e-05	0.079056302
312.18089	10.162050	685.72744	0.0014583054	1400.2222	1415.0416	3.3721775	3.0432656	6.1714731	840.39075	0.30551763	8.1272690e-05	0.53334308	0.011599181	56.579972	0.017674098	2542.9005	2722.5056	5.6058953	3.1218495	7.2585060	471.51832	9.8178275	2.0265992e-05	0.079266434
312.44658	10.198700	685.11804	0.0014596025	1401.7273	1416.6133	3.3747708	3.0431640	6.1824382	838.82594	0.30783031	8.1172581e-05	0.53290301	0.011539695	56.834120	0.017595064	2542.3771	2721.8239	5.6036270	3.1253189	7.2855130	471.29372	9.7966781	2.0282236e-05	0.079477415
312.71153	10.235350	684.50877	0.0014609017	1403.2299	1418.1828	3.3773589	3.0430681	6.1934638	837.26278	0.31015216	8.1072723e-05	0.53246331	0.011480410	57.088845	0.017516557	2541.8518	2721.1399	5.6013607	3.1287867	7.3126671	471.06865	9.7756147	2.0298498e-05	0.079689254
312.97575	10.272000	683.89962	0.0014622029	1404.7302	1419.7499	3.3799419	3.0429778	6.2045503	835.70126	0.31248327	8.0973116e-05	0.53202397	0.011421323	57.344150	0.017438570	2541.3246	2720.4536	5.5990965	3.1322530	7.3399700	470.84313	9.7546365	2.0314777e-05	0.079901959
313.23924	10.308650	683.29059	0.0014635062	1406.2281	1421.3149	3.3825198	3.0428932	6.2156984	834.14136	0.31482369	8.0873755e-05	0.53158500	0.011362435	57.600040	0.017361099	2540.7956	2719.7651	5.5968343	3.1357178	7.3674229	470.61715	9.7337426	2.0331075e-05	0.080115539
313.50201	10.345300	682.68166	0.0014648116	1407.7236	1422.8776	3.3850926	3.0428144	6.2269087	832.58306	0.31717348	8.0774638e-05	0.53114639	0.011303743	57.856516	0.017284138	2540.2646	2719.0742	5.5945740	3.1391812	7.3950274	470.39071	9.7129321	2.0347391e-05	0.080330004
313.76405	10.381950	682.07283	0.0014661191	1409.2169	1424.4380	3.3876605	3.0427412	6.2381817	831.02635	0.31953271	8.0675762e-05	0.53070813	0.011245248	58.113582	0.017207681	2539.7318	2718.3811	5.5923156	3.1426432	7.4227849	470.16381	9.6922044	2.0363726e-05	0.080545361
314.02538	10.418600	681.46410	0.0014674287	1410.7078	1425.9963	3.3902234	3.0426738	6.2495181	829.47122	0.32190146	8.0577125e-05	0.53027023	0.011186949	58.371242	0.017131724	2539.1971	2717.6857	5.5900590	3.1461038	7.4506970	469.93645	9.6715585	2.0380080e-05	0.080761621
314.28600	10.455250	680.85545	0.0014687405	1412.1964	1427.5525	3.3927814	3.0426121	6.2609184	827.91765	0.32427978	8.0478724e-05	0.52983267	0.011128843	58.629499	0.017056260	2538.6605	2716.9880	5.5878043	3.1495632	7.4787650	469.70863	9.6509937	2.0396454e-05	0.080978793
314.54591	10.491900	680.24687	0.0014700545	1413.6828	1429.1065	3.3953346	3.0425561	6.2723833	826.36562	0.32666774	8.0380555e-05	0.52939546	0.011070931	58.888355	0.016981286	2538.1220	2716.2879	5.5855514	3.1530212	7.5069907	469.48035	9.6305091	2.0412848e-05	0.081196886
314.80512	10.528550	679.63837	0.0014713707	1415.1670	1430.6584	3.3978830	3.0425059	6.2839135	824.81512	0.32906541	8.0282618e-05	0.52895859	0.011013211	59.147816	0.016906795	2537.5816	2715.5856	5.5833002	3.1564781	7.5353754	469.25161	9.6101040	2.0429262e-05	0.081415909
315.06362	10.565200	679.02993	0.0014726891	1416.6489	1432.2082	3.4004266	3.0424614	6.2955094	823.26613	0.33147285	8.0184908e-05	0.52852207	0.010955682	59.407882	0.016832783	2537.0393	2714.8810	5.5810507	3.1599337	7.5639209	469.02241	9.5897777	2.0445696e-05	0.081635872
315.32143	10.601850	678.42154	0.0014740098	1418.1287	1433.7559	3.4029654	3.0424227	6.3071718	821.71864	0.33389015	8.0087424e-05	0.52808588	0.010898344	59.668560	0.016759245	2536.4951	2714.1741	5.5788029	3.1633882	7.5926286	468.79275	9.5695293	2.0462152e-05	0.081856784
315.57856	10.638500	677.81320	0.0014753327	1419.6063	1435.3016	3.4054996	3.0423897	6.3189014	820.17263	0.33631736	7.9990163e-05	0.52765002	0.010841196	59.929850	0.016686175	2535.9490	2713.4649	5.5765567	3.1668416	7.6215001	468.56263	9.5493581	2.0478629e-05	0.082078655
315.83499	10.675150	677.20491	0.0014766579	1421.0817	1436.8453	3.4080292	3.0423625	6.3306988	818.62809	0.33875456	7.9893123e-05	0.52721449	0.010784236	60.191758	0.016613570	2535.4010	2712.7533	5.5743121	3.1702940	7.6505371	468.33204	9.5292633	2.0495128e-05	0.082301494
316.09074	10.711800	676.59664	0.0014779855	1422.5550	1438.3869	3.4105542	3.0423410	6.3425646	817.08500	0.34120182	7.9796300e-05	0.52677929	0.010727463	60.454287	0.016541424	2534.8511	2712.0395	5.5720690	3.1737453	7.6797412	468.10100	9.5092442	2.0511650e-05	0.082525313
316.34581	10.748450	675.98840	0.0014793153	1424.0262	1439.9266	3.4130746	3.0423254	6.3544995	815.54335	0.34365921	7.9699693e-05	0.52634441	0.010670878	60.717439	0.016469733	2534.2992	2711.3233	5.5698275	3.1771956	7.7091142	467.86949	9.4893002	2.0528193e-05	0.082750119
316.60021	10.785100	675.38018	0.0014806475	1425.4953	1441.4643	3.4155906	3.0423156	6.3665043	814.00312	0.34612680	7.9603298e-05	0.52590985	0.010614478	60.981219	0.016398491	2533.7455	2710.6049	5.5675874	3.1806450	7.7386575	467.63752	9.4694303	2.0544760e-05	0.082975924
316.85394	10.821750	674.77196	0.0014819821	1426.9624	1443.0000	3.4181020	3.0423116	6.3785795	812.46429	0.34860467	7.9507114e-05	0.52547561	0.010558264	61.245630	0.016327695	2533.1898	2709.8840	5.5653488	3.1840934	7.7683731	467.40509	9.4496340	2.0561350e-05	0.083202737
317.10700	10.858400	674.16376	0.0014833191	1428.4274	1444.5338	3.4206091	3.0423134	6.3907260	810.92686	0.35109288	7.9411139e-05	0.52504168	0.010502233	61.510676	0.016257340	2532.6322	2709.1609	5.5631116	3.1875410	7.7982625	467.17219	9.4299106	2.0577964e-05	0.083430568
317.35939	10.895050	673.55554	0.0014846586	1429.8903	1446.0658	3.4231118	3.0423210	6.4029444	809.39081	0.35359152	7.9315369e-05	0.52460807	0.010446386	61.776360	0.016187422	2532.0727	2708.4355	5.5608757	3.1909878	7.8283276	466.93883	9.4102592	2.0594601e-05	0.083659429
317.61113	10.931700	672.94732	0.0014860004	1431.3513	1447.5958	3.4256101	3.0423345	6.4152354	807.85611	0.35610065	7.9219802e-05	0.52417476	0.010390721	62.042687	0.016117935	2531.5112	2707.7077	5.5586412	3.1944338	7.8585701	466.70500	9.3906793	2.0611263e-05	0.083889328
317.86221	10.968350	672.33908	0.0014873448	1432.8103	1449.1240	3.4281042	3.0423539	6.4275998	806.32276	0.35862036	7.9124437e-05	0.52374176	0.010335238	62.309659	0.016048876	2530.9478	2706.9775	5.5564080	3.1978791	7.8889918	466.47071	9.3711700	2.0627950e-05	0.084120277
318.11264	11.005000	671.73081	0.0014886916	1434.2673	1450.6503	3.4305940	3.0423791	6.4400384	804.79075	0.36115072	7.9029270e-05	0.52330905	0.010279936	62.577280	0.015980241	2530.3825	2706.2450	5.5541760	3.2013236	7.9195944	466.23595	9.3517309	2.0644662e-05	0.084352286
318.36242	11.041650	671.12251	0.0014900409	1435.7224	1452.1749	3.4330795	3.0424102	6.4525517	803.26005	0.36369180	7.8934299e-05	0.52287665	0.010224814	62.845555	0.015912024	2529.8152	2705.5102	5.5519452	3.2047675	7.9503800	466.00072	9.3323611	2.0661399e-05	0.084585365
318.61155	11.078300	670.51416	0.0014913928	1437.1755	1453.6976	3.4355610	3.0424473	6.4651408	801.73065	0.36624369	7.8839522e-05	0.52244454	0.010169870	63.114486	0.015844223	2529.2460	2704.7730	5.5497156	3.2082108	7.9813502	465.76503	9.3130601	2.0678162e-05	0.084819527
318.86005	11.114950	669.90577	0.0014927472	1438.6267	1455.2185	3.4380382	3.0424902	6.4778062	800.20254	0.36880647	7.8744938e-05	0.52201273	0.010115105	63.384079	0.015776833	2528.6748	2704.0335	5.5474872	3.2116535	8.0125070	465.52887	9.2938271	2.0694952e-05	0.085054780
319.10790	11.151600	669.29733	0.0014941043	1440.0761	1456.7377	3.4405114	3.0425391	6.4905488	798.67570	0.37138021	7.8650542e-05	0.52158121	0.010060518	63.654336	0.015709849	2528.1017	2703.2916	5.5452598	3.2150956	8.0438522	465.29224	9.2746614	2.0711768e-05	0.085291136
319.35512	11.188250	668.68882	0.0014954639	1441.5236	1458.2552	3.4429806	3.0425940	6.5033694	797.15012	0.37396499	7.8556335e-05	0.52114997	0.010006107	63.925261	0.015643268	2527.5266	2702.5474	5.5430336	3.2185373	8.0753879	465.05514	9.2555626	2.0728612e-05	0.085528607
319.60172	11.224900	668.08024	0.0014968262	1442.9692	1459.7709	3.4454457	3.0426548	6.5162687	795.62579	0.37656090	7.8462312e-05	0.52071902	0.0099518720	64.196859	0.015577086	2526.9495	2701.8007	5.5408083	3.2219785	8.1071160	464.81757	9.2365298	2.0745482e-05	0.085767203
319.84768	11.261550	667.47159	0.0014981911	1444.4130	1461.2850	3.4479068	3.0427216	6.5292477	794.10267	0.37916801	7.8368472e-05	0.52028835	0.0098978123	64.469133	0.015511299	2526.3705	2701.0517	5.5385841	3.2254192	8.1390385	464.57953	9.2175625	2.0762381e-05	0.086006936
320.09302	11.298200	666.86285	0.0014995587	1445.8550	1462.7973	3.4503640	3.0427944	6.5423071	792.58077	0.38178642	7.8274812e-05	0.51985795	0.0098439269	64.742087	0.015445903	2525.7895	2700.3004	5.5363608	3.2288596	8.1711572	464.34102	9.1986601	2.0779308e-05	0.086247816
320.33774	11.334850	666.25402	0.0015009290	1447.2952	1464.3080	3.4528174	3.0428732	6.5554478	791.06007	0.38441620	7.8181331e-05	0.51942783	0.0097902150	65.015726	0.015380894	2525.2065	2699.5466	5.5341385	3.2322997	8.2034744	464.10204	9.1798219	2.0796263e-05	0.086489856
320.58185	11.371500	665.64509	0.0015023021	1448.7336	1465.8171	3.4552668	3.0429581	6.5686706	789.54055	0.38705744	7.8088027e-05	0.51899799	0.0097366760	65.290052	0.015316269	2524.6215	2698.7905	5.5319171	3.2357394	8.2359921	463.86258	9.1610473	2.0813248e-05	0.086733067
320.82534	11.408150	665.03605	0.0015036779	1450.1703	1467.3245	3.4577125	3.0430490	6.5819764	788.02220	0.38971022	7.7994896e-05	0.51856841	0.0096833091	65.565072	0.015252023	2524.0346	2698.0319	5.5296965	3.2391789	8.2687123	463.62265	9.1423356	2.0830261e-05	0.086977460
321.06822	11.444800	664.42690	0.0015050565	1451.6053	1468.8304	3.4601543	3.0431460	6.5953660	786.50500	0.39237464	7.7901938e-05	0.51813911	0.0096301135	65.840787	0.015188154	2523.4456	2697.2710	5.5274767	3.2426182	8.3016371	463.38224	9.1236864	2.0847305e-05	0.087223048
321.31050	11.481450	663.81762	0.0015064379	1453.0385	1470.3346	3.4625924	3.0432490	6.6088404	784.98893	0.39505077	7.7809149e-05	0.51771006	0.0095770886	66.117204	0.015124657	2522.8547	2696.5077	5.5252578	3.2460573	8.3347687	463.14136	9.1050989	2.0864379e-05	0.087469843
321.55217	11.518100	663.20822	0.0015078221	1454.4700	1471.8373	3.4650268	3.0433583	6.6224005	783.47399	0.39773871	7.7716528e-05	0.51728128	0.0095242335	66.394325	0.015061528	2522.2617	2695.7419	5.5230395	3.2494963	8.3681094	462.89999	9.0865727	2.0881483e-05	0.087717855
321.79324	11.554750	662.59869	0.0015092091	1455.8999	1473.3384	3.4674576	3.0434736	6.6360471	781.96016	0.40043854	7.7624073e-05	0.51685276	0.0094715475	66.672155	0.014998765	2521.6668	2694.9737	5.5208220	3.2529352	8.4016611	462.65815	9.0681070	2.0898618e-05	0.087967098
322.03371	11.591400	661.98901	0.0015105991	1457.3281	1474.8381	3.4698847	3.0435951	6.6497813	780.44741	0.40315036	7.7531782e-05	0.51642449	0.0094190300	66.950698	0.014936364	2521.0698	2694.2032	5.5186052	3.2563740	8.4354263	462.41583	9.0497014	2.0915785e-05	0.088217585
322.27359	11.628050	661.37918	0.0015119920	1458.7547	1476.3362	3.4723082	3.0437228	6.6636039	778.93574	0.40587426	7.7439652e-05	0.51599648	0.0093666802	67.229959	0.014874321	2520.4708	2693.4301	5.5163890	3.2598128	8.4694072	462.17303	9.0313552	2.0932984e-05	0.088469326
322.51288	11.664700	660.76919	0.0015133878	1460.1796	1477.8328	3.4747282	3.0438567	6.6775159	777.42514	0.40861033	7.7347682e-05	0.51556872	0.0093144975	67.509942	0.014812633	2519.8698	2692.6547	5.5141735	3.2632517	8.5036060	461.92975	9.0130679	2.0950214e-05	0.088722335
322.75158	11.701350	660.15903	0.0015147865	1461.6029	1479.3280	3.4771446	3.0439968	6.6915183	775.91558	0.41135866	7.7255869e-05	0.51514121	0.0092624811	67.790651	0.014751297	2519.2667	2691.8768	5.5119585	3.2666906	8.5380251	461.68599	8.9948389	2.0967478e-05	0.088976624
322.98970	11.738000	659.54870	0.0015161883	1463.0247	1480.8217	3.4795576	3.0441431	6.7056121	774.40704	0.41411935	7.7164212e-05	0.51471394	0.0092106303	68.072091	0.014690308	2518.6616	2691.0965	5.5097441	3.2701296	8.5726669	461.44174	8.9766677	2.0984774e-05	0.089232206
323.22724	11.774650	658.93820	0.0015175930	1464.4448	1482.3140	3.4819671	3.0442958	6.7197983	772.89953	0.41689249	7.7072709e-05	0.51428692	0.0091589445	68.354266	0.014629665	2518.0545	2690.3137	5.5075301	3.2735688	8.6075336	461.19700	8.9585536	2.1002104e-05	0.089489095
323.46419	11.811300	658.32750	0.0015190008	1465.8635	1483.8048	3.4843732	3.0444547	6.7340779	771.39301	0.41967818	7.6981356e-05	0.51386014	0.0091074230	68.637181	0.014569363	2517.4453	2689.5284	5.5053167	3.2770082	8.6426279	460.95178	8.9404962	2.1019467e-05	0.089747302
323.70058	11.847950	657.71661	0.0015204117	1467.2806	1485.2943	3.4867759	3.0446200	6.7484519	769.88747	0.42247652	7.6890154e-05	0.51343359	0.0090560652	68.920840	0.014509400	2516.8341	2688.7407	5.5031037	3.2804478	8.6779520	460.70608	8.9224949	2.1036865e-05	0.090006842
323.93639	11.884600	657.10551	0.0015218256	1468.6961	1486.7824	3.4891753	3.0447916	6.7629214	768.38290	0.42528761	7.6799098e-05	0.51300728	0.0090048703	69.205247	0.014449771	2516.2208	2687.9505	5.5008911	3.2838878	8.7135085	460.45988	8.9045491	2.1054298e-05	0.090267727
324.17163	11.921250	656.49421	0.0015232427	1470.1102	1488.2692	3.4915714	3.0449696	6.7774875	766.87929	0.42811154	7.6708189e-05	0.51258121	0.0089538377	69.490408	0.014390475	2515.6054	2687.1579	5.4986788	3.2873280	8.7492999	460.21319	8.8866583	2.1071766e-05	0.090529971
324.40630	11.957900	655.88268	0.0015246629	1471.5228	1489.7546	3.4939642	3.0451540	6.7921512	765.37661	0.43094843	7.6617422e-05	0.51215536	0.0089029668	69.776326	0.014331508	2514.9880	2686.3627	5.4964669	3.2907686	8.7853288	459.96601	8.8688220	2.1089269e-05	0.090793587
324.64041	11.994550	655.27094	0.0015260863	1472.9340	1491.2387	3.4963537	3.0453448	6.8069137	763.87485	0.43379836	7.6526798e-05	0.51172975	0.0088522569	70.063008	0.014272867	2514.3685	2685.5651	5.4942553	3.2942096	8.8215977	459.71834	8.8510397	2.1106808e-05	0.091058590
324.87396	12.031200	654.65895	0.0015275129	1474.3437	1492.7215	3.4987401	3.0455421	6.8217760	762.37399	0.43666145	7.6436313e-05	0.51130436	0.0088017074	70.350457	0.014214549	2513.7469	2684.7650	5.4920440	3.2976511	8.8581093	459.47018	8.8333108	2.1124384e-05	0.091324992
325.10696	12.067850	654.04673	0.0015289427	1475.7519	1494.2030	3.5011234	3.0457459	6.8367394	760.87402	0.43953779	7.6345966e-05	0.51087919	0.0087513177	70.638678	0.014156550	2513.1232	2683.9623	5.4898329	3.3010931	8.8948664	459.22152	8.8156348	2.1141996e-05	0.091592809
325.33939	12.104500	653.43426	0.0015303758	1477.1588	1495.6832	3.5035034	3.0459562	6.8518049	759.37492	0.44242750	7.6255755e-05	0.51045425	0.0087010870	70.927675	0.014098869	2512.4974	2683.1571	5.4876220	3.3045356	8.9318714	458.97236	8.7980112	2.1159646e-05	0.091862054
325.57128	12.141150	652.82153	0.0015318122	1478.5643	1497.1622	3.5058804	3.0461731	6.8669737	757.87667	0.44533069	7.6165678e-05	0.51002952	0.0086510150	71.217455	0.014041501	2511.8695	2682.3495	5.4854113	3.3079787	8.9691273	458.72270	8.7804395	2.1177333e-05	0.092132741
325.80261	12.177800	652.20854	0.0015332519	1479.9684	1498.6400	3.5082544	3.0463965	6.8822471	756.37927	0.44824746	7.6075733e-05	0.50960501	0.0086011008	71.508022	0.013984445	2511.2395	2681.5392	5.4832007	3.3114225	9.0066368	458.47255	8.7629191	2.1195059e-05	0.092404885
326.03340	12.214450	651.59528	0.0015346950	1481.3711	1500.1166	3.5106253	3.0466266	6.8976263	754.88268	0.45117792	7.5985918e-05	0.50918071	0.0085513439	71.799380	0.013927697	2510.6073	2680.7265	5.4809902	3.3148669	9.0444028	458.22189	8.7454497	2.1212823e-05	0.092678501
326.26365	12.251100	650.98173	0.0015361414	1482.7725	1501.5920	3.5129933	3.0468633	6.9131125	753.38690	0.45412219	7.5896232e-05	0.50875663	0.0085017438	72.091535	0.013871254	2509.9731	2679.9112	5.4787797	3.3183120	9.0824280	457.97072	8.7280306	2.1230626e-05	0.092953603
326.49336	12.287750	650.36790	0.0015375913	1484.1726	1503.0662	3.5153582	3.0471066	6.9287069	751.89191	0.45708037	7.5806672e-05	0.50833276	0.0084522997	72.384492	0.013815114	2509.3367	2679.0933	5.4765693	3.3217579	9.1207155	457.71906	8.7106614	2.1248469e-05	0.093230206
326.72252	12.324400	649.75378	0.0015390445	1485.5714	1504.5392	3.5177203	3.0473567	6.9444108	750.39769	0.46005258	7.5717236e-05	0.50790909	0.0084030112	72.678256	0.013759273	2508.6981	2678.2729	5.4743589	3.3252046	9.1592681	457.46688	8.6933416	2.1266351e-05	0.093508325
326.95115	12.361050	649.13935	0.0015405013	1486.9689	1506.0111	3.5200795	3.0476136	6.9602256	748.90422	0.46303895	7.5627923e-05	0.50748563	0.0083538776	72.972832	0.013703730	2508.0574	2677.4499	5.4721484	3.3286522	9.1980889	457.21420	8.6760707	2.1284274e-05	0.093787976
327.17925	12.397700	648.52461	0.0015419615	1488.3651	1507.4819	3.5224358	3.0478772	6.9761525	747.41149	0.46603958	7.5538731e-05	0.50706237	0.0083048984	73.268225	0.013648481	2507.4146	2676.6244	5.4699379	3.3321006	9.2371808	456.96101	8.6588483	2.1302238e-05	0.094069173
327.40682	12.434350	647.90955	0.0015434253	1489.7601	1508.9516	3.5247893	3.0481477	6.9921929	745.91948	0.46905459	7.5449658e-05	0.50663932	0.0082560729	73.564441	0.013593524	2506.7696	2675.7962	5.4677272	3.3355500	9.2765471	456.70731	8.6416738	2.1320244e-05	0.094351933
327.63386	12.471000	647.29417	0.0015448926	1491.1538	1510.4202	3.5271401	3.0484250	7.0083482	744.42817	0.47208411	7.5360703e-05	0.50621646	0.0082074008	73.861485	0.013538856	2506.1224	2674.9655	5.4655165	3.3390004	9.3161908	456.45309	8.6245467	2.1338291e-05	0.094636271
327.86037	12.507650	646.67845	0.0015463636	1492.5464	1511.8877	3.5294880	3.0487092	7.0246197	742.93754	0.47512826	7.5271862e-05	0.50579380	0.0081588812	74.159361	0.013484474	2505.4730	2674.1321	5.4633055	3.3424519	9.3561150	456.19836	8.6074667	2.1356380e-05	0.094922204
328.08637	12.544300	646.06239	0.0015478381	1493.9377	1513.3542	3.5318333	3.0490003	7.0410089	741.44758	0.47818716	7.5183135e-05	0.50537134	0.0081105138	74.458077	0.013430376	2504.8214	2673.2961	5.4610943	3.3459044	9.3963231	455.94311	8.5904332	2.1374512e-05	0.095209746
328.31184	12.580950	645.44597	0.0015493164	1495.3278	1514.8197	3.5341759	3.0492984	7.0575172	739.95827	0.48126094	7.5094520e-05	0.50494907	0.0080622980	74.757636	0.013376560	2504.1677	2672.4575	5.4588829	3.3493580	9.4368183	455.68734	8.5734458	2.1392687e-05	0.095498914
328.53679	12.617600	644.82920	0.0015507983	1496.7168	1516.2842	3.5365158	3.0496035	7.0741461	738.46959	0.48434972	7.5006015e-05	0.50452699	0.0080142332	75.058045	0.013323022	2503.5117	2671.6163	5.4566712	3.3528128	9.4776039	455.43105	8.5565041	2.1410906e-05	0.095789726
328.76123	12.654250	644.21206	0.0015522839	1498.1046	1517.7476	3.5388532	3.0499157	7.0908970	736.98152	0.48745363	7.4917618e-05	0.50410510	0.0079663189	75.359309	0.013269761	2502.8535	2670.7724	5.4544592	3.3562689	9.5186833	455.17423	8.5396074	2.1429169e-05	0.096082197
328.98516	12.690900	643.59455	0.0015537733	1499.4913	1519.2101	3.5411879	3.0502350	7.1077715	735.49404	0.49057281	7.4829327e-05	0.50368339	0.0079185545	75.661434	0.013216773	2502.1931	2669.9259	5.4522468	3.3597262	9.5600600	454.91690	8.5227555	2.1447477e-05	0.096376344
329.20857	12.727550	642.97665	0.0015552664	1500.8769	1520.6717	3.5435201	3.0505614	7.1247711	734.00714	0.49370738	7.4741141e-05	0.50326187	0.0078709395	75.964426	0.013164057	2501.5305	2669.0767	5.4500341	3.3631848	9.6017373	454.65903	8.5059479	2.1465830e-05	0.096672184
329.43148	12.764200	642.35835	0.0015567634	1502.2614	1522.1323	3.5458498	3.0508950	7.1418975	732.52079	0.49685749	7.4653057e-05	0.50284054	0.0078234735	76.268289	0.013111609	2500.8656	2668.2248	5.4478209	3.3666448	9.6437189	454.40064	8.4891841	2.1484229e-05	0.096969735
329.65389	12.800850	641.73966	0.0015582643	1503.6448	1523.5919	3.5481770	3.0512358	7.1591521	731.03498	0.50002326	7.4565074e-05	0.50241938	0.0077761559	76.573031	0.013059428	2500.1985	2667.3703	5.4456073	3.3701063	9.6860083	454.14171	8.4724636	2.1502673e-05	0.097269014
329.87579	12.837500	641.12056	0.0015597690	1505.0272	1525.0507	3.5505018	3.0515839	7.1765366	729.54968	0.50320484	7.4477191e-05	0.50199841	0.0077289861	76.878657	0.013007511	2499.5291	2666.5130	5.4433932	3.3735692	9.7286092	453.88225	8.4557860	2.1521165e-05	0.097570038
